X,Y,OBJECTID,GLOBALID,TRCMID,ASSETID,TRCM_CAT,ASSETCODE,OWNER,LOCGEN,INSTYR,MAT,ASSETDESC,ASSETSTAT,LOCATION,MAINTBY,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.47935573,44.6660714540001,698,{FB053AB8-C5C9-471D-93FB-D64479CAE565},TRCLM590,TRCLM590,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,COLBY DR,HRM,2021/11/18 18:52:18+00,2022/12/14 18:54:05+00,2022/06/03 03:00:00+00,Traffic Management,
-63.5422746629999,44.647494054,702,{83B29856-BB4C-4AF5-A2CD-4BD165C3356A},TRCLM944,TRCLM944,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,IRVING ST,HRM,2022/01/07 22:35:10+00,2022/10/26 21:20:43+00,2022/01/07 04:00:00+00,Traffic Management,
-63.527006485,44.6735052380001,704,{3149DFA3-D1B2-400C-91E8-477575AD331E},TRCLM634,TRCLM634,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CARVER ST,HRM,2021/11/19 19:35:31+00,2021/11/19 19:36:02+00,2021/11/19 04:00:00+00,Traffic Management,
-63.520242552,44.6856427810001,707,{9906EE3E-3AC1-4B80-ACEF-8C67F30128AB},TRCLM826,TRCLM826,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BRIGADOON AVE,HRM,2021/11/23 17:45:58+00,2022/12/14 23:06:29+00,2021/11/23 04:00:00+00,Traffic Management,
-63.6829543549999,44.758393186,708,{7D9FCCBE-A904-40A6-B68B-EA51804C5FD1},TRCLM848,TRCLM848,VERTI,SPDTBL,HRM,ROW,2023,ASPH,,INS,WALKER SERVICE RD,HRM,2021/12/06 16:13:42+00,2023/10/13 16:39:56+00,2022/07/22 17:26:59+00,Traffic Management,
-63.825160269,44.696412029,712,{018AAD22-990B-4D4F-82DA-A40C45649BA9},TRCLM516,TRCLM516,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,BUCKINGHAM DR,HRM,2021/11/16 17:56:18+00,2021/11/16 17:56:52+00,2021/11/16 04:00:00+00,Traffic Management,
-63.4915012769999,44.6683144580001,713,{AB2FCBD1-D541-458F-BE7E-45C25AE03F52},TRCLM45,TRCLM45,VERTI,SPDHMP,HRM,ROW,2017,ASPH,,INS,HAMPTON GREEN,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.615133779,44.612019117,714,{F008A752-C617-4E13-9CFE-9749258C6309},TRCLM557,TRCLM557,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,PINE GROVE DR,HRM,2021/11/18 16:58:14+00,2021/11/18 16:58:55+00,2021/11/18 04:00:00+00,Traffic Management,
-63.728071364,44.7428104750001,716,{EF66AAF0-96E9-49ED-BE65-FF9556D1BCB6},TRCLM52,TRCLM52,VERTI,SPDHMP,HRM,ROW,2018,ASPH,,INS,VISCOUNT RUN,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.5679948229999,44.6705684670001,717,{E450B6E6-0AEC-4BDE-9653-BC8D08B5A8B6},TRCLM1420,TRCLM1420,HORIZ,BMPOUT,HRM,ROW,2021,CONC,,INS,PINE ST,HRM,2023/01/13 21:52:16+00,2023/01/13 21:52:16+00,,,
-63.6381843249999,44.651987461,718,{6406F96C-919A-415D-9332-2E9D374E244D},TRCLM241,TRCLM241,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CENTRAL AVE,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.748637351,44.7483709090001,719,{E49C0296-539F-45C3-9CE7-2B275C35F626},TRCLM469,TRCLM469,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,NEWBURY RD,HRM,2021/11/15 23:43:36+00,2021/11/15 23:44:20+00,2021/11/15 04:00:00+00,Traffic Management,
-63.589032425,44.6335664540001,721,{85647934-D767-4AE3-B359-1F5A82739F30},TRCLM389,TRCLM389,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OAKLAND RD,HRM,2021/11/15 18:34:20+00,2021/11/15 18:35:54+00,2021/11/15 04:00:00+00,Traffic Management,
-63.610181553,44.6529466280001,723,{7E3103E5-663A-4186-ABD8-B73FFEA898BD},TRCLM843,TRCLM843,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,CORK ST,HRM,2021/12/01 22:52:46+00,2021/12/15 19:31:30+00,2021/12/01 04:00:00+00,Traffic Management,
-63.611647342,44.6696462090001,725,{DE1413D7-05D8-4762-9A09-1AFBE91F3AF9},TRCLM261,TRCLM261,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,LEEDS ST,HRM,2021/10/27 14:38:33+00,2022/09/29 21:40:40+00,2022/04/14 03:00:00+00,Traffic Management,
-63.767489563,44.7026457800001,726,{778F1C5F-A6DE-451F-8D8F-2D7DEFEF268C},TRCLM672,TRCLM672,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ST GEORGE BLVD,HRM,2021/11/19 21:41:28+00,2022/10/26 21:31:23+00,2022/04/13 03:00:00+00,Traffic Management,
-63.690881092,44.776246427,728,{9C1195BE-A5CC-433E-8189-4D5C45D31217},TRCLM436,TRCLM436,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OLD BEAVER BANK RD,HRM,2021/11/15 22:04:12+00,2021/11/15 22:04:48+00,2021/11/15 04:00:00+00,Traffic Management,
-63.595769483,44.6427035130001,731,{B07E0046-BE1C-4C62-BC15-262968598D76},TRCLM543,TRCLM543,VERTI,SPDHMP,HRM,ROW,2021,ASPH,,INS,CEDAR ST,HRM,2021/11/17 22:53:08+00,2021/11/17 22:53:38+00,2021/11/17 04:00:00+00,Traffic Management,
-63.530895589,44.682757984,732,{DE58F332-3B15-4B14-83B3-3ACBAE293F82},TRCLM623,TRCLM623,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,GUYSBOROUGH AVE,HRM,2021/11/19 16:58:06+00,2021/11/19 16:59:23+00,2021/11/19 04:00:00+00,Traffic Management,
-63.744385369,44.7211544730001,735,{8C56C7E0-1260-48A9-BD75-56380C9E0875},TRCLM214,TRCLM214,VERTI,SPDHMP,HRM,ROW,2020,ASPH,,INS,CRESTFIELD DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.485144277,44.705903462,736,{EB0AC70E-52AD-44CA-8B00-7AED3CAEE417},TRCLM122,TRCLM122,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,RILEY RD,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:25+00,,Traffic Management,
-63.768771659,44.6956068280001,738,{AEC3A4FC-BDF1-47E1-AF71-6A67B6975B5B},TRCLM670,TRCLM670,VERTI,SPDTBL,HRM,ROW,2022,ASPH,,INS,ST GEORGE BLVD,HRM,2021/11/19 21:39:34+00,2022/10/26 21:31:23+00,2022/04/13 03:00:00+00,Traffic Management,
-63.737177366,44.7185664730001,739,{7AF80E70-F7EC-4E58-9475-C0F86D776BD2},TRCLM152,TRCLM152,VERTI,SPDHMP,HRM,ROW,2019,ASPH,,INS,KINGSWOOD DR,HRM,2021/10/07 15:57:03+00,2021/10/07 16:01:26+00,,Traffic Management,
-63.57753152,44.630120273,740,{FDA543E5-634C-4574-ABFD-928DA6E5010C},TRCLM1031,TRCLM1031,HORIZ,BMPOUT,HRM,ROW,2022,CONC,,INS,TOWER RD,HRM,2022/03/10 17:52:24+00,2022/09/23 22:01:21+00,2022/06/03 03:00:00+00,Traffic Management,
-63.627194565,44.632285638,741,{52D89C8B-4DD0-434D-93AA-13822FE3A868},TRCLM907,TRCLM907,VERTI,SPDTBL,HRM,ROW,2021,ASPH,,INS,OSBORNE ST,HRM,2021/12/15 18:45:43+00,2021/12/15 18:46:12+00,2021/12/15 04:00:00+00,Traffic Management,
